28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
28,19,3,0,6,11,34,3,20,3,5,18,18,33,21,10,26,2,11,9,22,8,13,10,41,0,12,16,6,4,16,5,20,29,21,0,29,18,6,17,13,17,6,0,28,7,25,6,29,0,12,9,3,7,62,7,26,25,6,35,3,0,4,23,5,28,20,7,9,8,15,13,12,4,15,18,23,1,1,40,10,15,33,0,29,4,22,10,6,15,14,0,4,6,23,10,22,35,12,28,0,32,9,12,7,13,18,3,8,13,28,17,0,3,25,14,24,18,15,15,14,24,4,6,24,13,13,9,40,9,11,8,9,22,7,12,41,2,7,10,100,0,39,41,8,12,54,46,38,62,33,67,80,20,33,67,82,18,91,9,42,5,53,11,50,14,25,3,29,12,29,28
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
10,9,39,0,20,20,1,0,30,9,19,17,17,8,23,11,13,33,8,7,6,21,0,18,20,2,7,32,6,21,3,25,0,14,31,0,23,17,4,5,13,37,30,2,29,18,18,3,0,15,7,14,23,14,13,16,0,13,8,4,45,30,0,23,3,0,8,10,25,30,8,30,20,11,16,15,0,45,3,8,44,0,0,0,2,11,23,6,6,28,24,14,22,4,11,10,23,16,1,6,1,26,0,29,37,9,23,38,12,7,0,10,0,5,38,3,16,28,10,0,1,8,0,44,8,39,10,27,0,3,21,30,9,32,0,11,11,24,10,13,100,3,18,38,12,29,66,34,76,24,3,97,83,17,46,54,42,58,61,39,41,44,15,37,24,29,10,19,14,24,12,32
24,8,10,11,12,19,17,13,18,14,9,0,33,12,17,0,19,34,2,18,10,31,12,19,0,27,0,11,9,0,5,11,44,31,0,19,0,36,24,12,5,4,25,9,11,14,20,6,15,0,7,25,38,22,3,6,13,0,1,0,42,7,37,8,12,3,2,22,22,31,7,34,13,24,1,10,11,35,9,22,18,1,16,0,5,18,7,21,36,0,13,18,38,4,21,5,0,14,5,6,6,24,17,26,15,9,0,29,27,1,22,11,16,23,26,15,0,0,20,33,15,4,3,12,30,3,33,0,0,20,4,31,12,19,13,18,3,19,10,17,100,9,26,21,4,39,28,72,44,56,55,45,38,62,40,60,35,65,23,77,39,26,35,5,13,32,50,22,10,15,22,31
